Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
78,7,-8.20583,-38.9596
78,8,-8.34649,-39.1518
78,9,-8.26028,-39.0836
79,0,-8.31546,-38.9663
79,1,-8.21815,-39.0326
79,2,-8.35031,-39.094
79,3,-8.19073,-39.2893
79,4,-8.16645,-39.2167
79,5,-8.2186,-38.9971
79,6,-8.21051,-39.1979
79,7,-8.26497,-39.2546
79,8,-8.18161,-39.2258
79,9,-8.19644,-39.1905
80,0,-8.19973,-39.0233
80,1,-8.17069,-39.3468
80,2,-8.26561,-39.2086
80,3,-8.26027,-39.0439
80,4,-8.16282,-39.1809
80,5,-8.13554,-39.1707
80,6,-8.20178,-39.3436
80,7,-8.17108,-39.2155
80,8,-8.20792,-39.2219
80,9,-8.06231,-39.0492
81,0,-8.15429,-39.3905
81,1,-8.16856,-39.3497
81,2,-8.2621,-39.0913
81,3,-8.17902,-39.2223
81,4,-8.16349,-39.3715
81,5,-8.11899,-39.3396
81,6,-8.11835,-39.1151
81,7,-8.11993,-39.2751
81,8,-8.1326,-39.2289
81,9,-8.07031,-39.4504
82,0,-8.07807,-39.2418
82,1,-8.08881,-39.4105
82,2,-8.13204,-39.58
82,3,-8.1008,-39.3077
82,4,-8.06231,-39.2961
82,5,-8.05968,-39.3721
82,6,-8.16536,-39.1959
82,7,-8.03291,-39.2164
82,8,-8.13297,-39.4576
82,9,-8.03476,-39.2857
83,0,-7.99965,-39.4434
83,1,-8.03572,-39.3587
83,2,-8.05128,-39.3263
83,3,-7.97584,-39.4697
83,4,-7.96307,-39.2593
83,5,-8.00816,-39.437
83,6,-8.14849,-39.267
83,7,-7.96932,-39.3932
83,8,-8.07738,-39.4991
83,9,-7.88461,-39.3317
84,0,-7.96538,-39.6056
84,1,-8.04724,-39.4102
84,2,-8.01401,-39.4489
84,3,-8.01153,-39.367
84,4,-7.90114,-39.5331
84,5,-7.96884,-39.3774
84,6,-7.95044,-39.5019
84,7,-7.9068,-39.3828
84,8,-8.09882,-39.5773
84,9,-7.93227,-39.3776
85,0,-7.92171,-39.4896
85,1,-7.93635,-39.4937
85,2,-7.93293,-39.7302
85,3,-7.91179,-39.4859
85,4,-7.93442,-39.5336
85,5,-7.94535,-39.5022
85,6,-7.86858,-39.5132
85,7,-7.85505,-39.3626
85,8,-7.84024,-39.6507
85,9,-7.87499,-39.6168
86,0,-7.86487,-39.5718
86,1,-7.86784,-39.6788
86,2,-7.83957,-39.6543
86,3,-7.84533,-39.6955
86,4,-7.90476,-39.5744
86,5,-7.79773,-39.6747
86,6,-7.85688,-39.72
86,7,-7.79393,-39.6548
86,8,-7.84762,-39.5837
