Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
203,0,16.9737,-28.4207
203,1,16.9694,-28.3468
203,2,17.0498,-28.4088
203,3,16.9614,-28.3467
203,4,16.8842,-28.2256
203,5,17.2338,-28.2916
203,6,16.9522,-28.372
203,7,16.9589,-28.1362
203,8,16.9858,-28.2869
203,9,17.0462,-28.1453
204,0,17.169,-28.2811
204,1,17.0247,-28.3487
204,2,16.9969,-28.1562
204,3,16.973,-28.218
204,4,17.0609,-28.2525
204,5,17.0808,-28.2549
204,6,17.0955,-28.2055
204,7,17.0192,-28.326
204,8,17.0318,-28.0548
204,9,17.1107,-27.9313
205,0,17.0222,-28.2284
205,1,17.089,-28.0298
205,2,17.0866,-28.0644
205,3,16.9018,-28.1865
205,4,16.9478,-28.123
205,5,17.2382,-28.2811
205,6,16.9333,-28.1541
205,7,17.1072,-27.961
205,8,17.0857,-28.223
205,9,17.0665,-28.1261
206,0,16.9759,-28.1858
206,1,17.1233,-28.2953
206,2,16.9438,-27.9317
206,3,16.9944,-28.2003
206,4,17.0637,-28.1165
206,5,17.0141,-28.1141
206,6,17.0358,-28.0321
206,7,16.8798,-28.194
206,8,16.9288,-27.9845
206,9,16.9359,-28.0957
207,0,17.01,-27.978
207,1,17.056,-28.1363
207,2,16.9766,-28.0246
207,3,16.8376,-27.9889
207,4,16.9093,-28.0522
207,5,17.0637,-27.9845
207,6,16.8243,-27.9938
207,7,16.9217,-27.7749
207,8,17.0838,-28.1302
207,9,16.9424,-27.8708
208,0,17.018,-28.057
208,1,17.0531,-28.0941
208,2,17.0059,-27.9016
208,3,16.9302,-27.9508
208,4,16.829,-28.0583
208,5,17.0323,-27.8357
208,6,16.9635,-28.1948
208,7,16.871,-27.9569
208,8,16.9656,-28.0631
208,9,16.9864,-27.803
209,0,16.9052,-27.9953
209,1,16.998,-27.8457
209,2,16.962,-27.9784
209,3,16.7976,-27.7397
209,4,16.8438,-27.9309
209,5,17.0113,-27.8216
209,6,16.8621,-27.9326
209,7,16.8683,-28.0369
209,8,16.8321,-27.9235
209,9,16.8965,-27.9891
210,0,16.8171,-27.9615
210,1,16.8314,-27.8837
210,2,16.865,-27.9689
210,3,16.7812,-28.0224
210,4,16.9276,-28.1748
210,5,16.8404,-28.179
210,6,16.8958,-27.96
210,7,16.869,-27.7811
210,8,16.8526,-27.984
210,9,16.7858,-27.921
211,0,16.7583,-27.837
211,1,16.9123,-27.5552
211,2,16.7829,-27.9795
211,3,16.8855,-27.6756
211,4,16.9838,-28.0714
211,5,16.8969,-28.3173
211,6,16.8615,-27.9665
211,7,16.7952,-27.9261
211,8,16.8319,-27.9596
211,9,16.7812,-27.8555
212,0,16.7655,-27.8506
212,1,16.8398,-27.9347
212,2,16.8054,-27.8432
212,3,16.836,-27.8982
212,4,16.7194,-27.7187
212,5,16.8169,-27.8565
212,6,16.7288,-27.8303
212,7,16.7581,-27.719
212,8,16.634,-27.7683
212,9,16.9206,-28.0362
213,0,16.8659,-27.9865
213,1,16.8237,-27.7426
213,2,16.7654,-27.7758
213,3,16.8653,-27.7037
213,4,16.8374,-27.8172
213,5,16.7865,-27.6299
213,6,16.7059,-27.8358
213,7,16.8078,-27.7186
213,8,16.9048,-27.8217
213,9,16.7043,-27.6666
214,0,16.7959,-27.7815
214,1,16.7862,-28.0159
214,2,16.8718,-27.7164
214,3,16.7593,-27.7009
214,4,17.025,-28.0059
214,5,16.7238,-27.6109
214,6,16.7949,-27.8232
214,7,16.7682,-27.8237
214,8,16.7071,-27.8344
214,9,16.8356,-27.6893
215,0,16.8196,-27.4916
215,1,16.8881,-27.6767
215,2,16.8072,-27.7133
215,3,16.8982,-27.9757
215,4,16.8171,-27.9278
215,5,16.8168,-27.7443
215,6,16.7579,-27.6777
215,7,16.7894,-27.7121
215,8,16.9081,-27.7273
215,9,16.7982,-27.708
216,0,16.7622,-27.6686
216,1,16.9138,-27.7935
216,2,16.8202,-27.6185
216,3,16.7982,-27.6993
216,4,16.7486,-27.662
216,5,16.7957,-27.2986
216,6,16.7883,-27.6238
216,7,16.8201,-27.4048
216,8,16.8462,-27.7873
216,9,16.9309,-27.55
217,0,16.7756,-27.8379
217,1,16.7651,-27.5314
217,2,16.7956,-27.9505
217,3,16.6766,-27.8199
217,4,16.8025,-27.709
217,5,17.0029,-27.6005
217,6,16.7038,-27.6789
217,7,16.8341,-27.6016
217,8,16.8591,-27.822
217,9,16.7708,-27.9026
218,0,16.8604,-27.8039
218,1,16.9232,-27.6243
218,2,16.687,-27.7873
218,3,16.7517,-27.5783
218,4,16.8394,-27.5546
218,5,16.7889,-27.691
218,6,16.6312,-27.6628
218,7,16.8812,-27.5707
218,8,16.8784,-27.6082
218,9,16.7749,-27.6323
219,0,16.8402,-27.6311
219,1,16.7898,-27.8047
219,2,16.801,-27.5604
219,3,16.8432,-27.7679
219,4,16.8853,-27.6698
219,5,16.7768,-27.5671
219,6,16.9,-27.7116
219,7,16.7152,-27.549
219,8,16.8116,-27.659
219,9,16.8393,-27.4672
220,0,16.7286,-27.7786
220,1,16.8883,-27.8241
220,2,16.7369,-27.5989
220,3,16.735,-27.7873
220,4,16.8301,-27.6036
220,5,16.5678,-27.6646
220,6,16.5357,-27.4921
220,7,16.8167,-27.4003
220,8,16.8244,-27.642
220,9,16.725,-27.5412
221,0,16.6345,-27.7679
221,1,16.7505,-27.4945
221,2,16.778,-27.877
221,3,16.8941,-27.6999
221,4,16.694,-27.4633
221,5,16.9199,-27.9326
221,6,16.7134,-27.5925
221,7,16.7516,-27.9196
221,8,16.7147,-27.6975
221,9,16.7928,-27.5748
222,0,16.6005,-27.4609
222,1,16.7214,-27.5611
222,2,16.7677,-27.6938
222,3,16.5005,-27.5529
222,4,16.7373,-27.569
222,5,16.5686,-27.5953
222,6,16.6758,-27.9216
222,7,16.7834,-27.7989
222,8,16.615,-27.9374
222,9,16.7192,-27.6214
223,0,16.6444,-27.4452
223,1,16.7268,-27.4598
223,2,16.5845,-27.8304
223,3,16.8182,-27.8275
223,4,16.7058,-27.6044
223,5,16.528,-27.3513
223,6,16.636,-27.8193
223,7,16.6833,-27.558
223,8,16.7026,-27.6055
223,9,16.7577,-27.4043
224,0,16.7057,-27.6099
224,1,16.658,-27.8056
224,2,16.7434,-27.7646
224,3,16.7965,-27.6597
224,4,16.7596,-27.5557
224,5,16.683,-27.5713
224,6,16.7429,-27.6792
224,7,16.6753,-27.8001
224,8,16.7362,-27.762
224,9,16.8176,-27.5598
225,0,16.7057,-27.663
225,1,16.7711,-27.7608
225,2,16.8412,-27.6558
225,3,16.754,-27.6963
225,4,16.8326,-27.7393
225,5,16.8719,-27.6568
225,6,16.7086,-27.8056
225,7,16.7448,-27.8858
225,8,16.7266,-27.7936
225,9,16.7353,-27.6999
226,0,16.6492,-27.6103
226,1,16.8343,-27.9254
226,2,16.8229,-27.777
226,3,16.7976,-27.7986
226,4,16.6687,-27.9668
226,5,16.6657,-27.939
226,6,16.8661,-27.8317
226,7,16.857,-27.8043
226,8,16.8141,-27.7024
226,9,16.7469,-27.9444
227,0,16.8356,-27.8719
227,1,16.7794,-27.7286
227,2,16.7745,-27.9352
227,3,16.8012,-27.7062
227,4,16.5845,-27.789
227,5,16.7505,-27.8997
227,6,16.7276,-27.9924
227,7,16.6406,-27.8226
227,8,16.905,-27.8459
227,9,16.7469,-27.9257
228,0,16.7179,-27.6379
228,1,16.7795,-27.8248
228,2,16.7699,-28.0155
228,3,16.7629,-27.8826
228,4,16.7019,-27.8613
228,5,16.9257,-28.0089
228,6,16.8296,-27.9638
228,7,16.6869,-28.1316
228,8,16.7894,-27.7162
228,9,16.7168,-28.134
229,0,16.8997,-28.0282
229,1,16.7823,-27.7783
229,2,16.8101,-27.9802
229,3,16.7207,-28.0767
229,4,16.8382,-28.0442
229,5,16.8572,-28.1841
229,6,16.6689,-27.8966
229,7,16.7927,-27.7866
229,8,16.7266,-27.8846
229,9,16.7877,-28.0257
230,0,16.7528,-28.0634
230,1,16.9473,-28.0571
230,2,16.6676,-27.9568
230,3,16.8053,-28.039
230,4,16.7643,-28.0812
230,5,16.8816,-28.037
230,6,16.7806,-27.9522
230,7,16.7077,-27.9463
230,8,16.8288,-28.0528
230,9,16.7203,-28.0748
231,0,16.7638,-28.1884
231,1,16.9242,-28.2063
231,2,16.8012,-27.9118
231,3,16.6092,-28.1357
231,4,16.7749,-28.0923
231,5,16.794,-28.0886
231,6,16.8946,-27.9182
231,7,16.7641,-28.0151
231,8,16.7315,-28.1592
231,9,16.7397,-28.1492
232,0,16.8483,-28.1127
232,1,16.7612,-27.9904
232,2,16.7295,-28.3774
232,3,16.7875,-27.963
232,4,16.8671,-28.1017
232,5,16.7288,-28.0899
232,6,16.7533,-28.2443
232,7,16.8228,-28.1395
232,8,16.946,-28.3277
232,9,16.7839,-28.0681
233,0,16.7877,-28.0809
233,1,16.6049,-28.1955
233,2,16.8003,-28.3336
233,3,16.7315,-28.0865
233,4,16.7937,-28.1599
233,5,16.7624,-28.0899
233,6,16.865,-28.2919
233,7,16.8637,-28.3102
233,8,16.8149,-28.3597
233,9,16.794,-28.18
234,0,16.8172,-28.2218
234,1,16.724,-28.1552
234,2,16.8414,-28.0122
234,3,16.7578,-28.1627
234,4,16.7355,-27.985
234,5,16.8939,-28.2402
234,6,16.7412,-28.1777
234,7,16.8397,-28.1719
234,8,16.8371,-28.49
234,9,16.9976,-28.2119
235,0,16.7292,-27.9127
235,1,16.7731,-28.0564
235,2,16.6825,-28.1409
235,3,16.8261,-28.0873
235,4,16.8488,-28.3449
235,5,16.6924,-28.1413
235,6,16.7938,-28.2181
235,7,16.8631,-28.3232
235,8,16.7508,-28.3311
235,9,16.9449,-28.2909
236,0,16.6496,-28.2022
236,1,16.6637,-28.2692
236,2,16.898,-28.3806
236,3,16.8058,-28.2882
236,4,16.8054,-28.4893
236,5,16.6647,-28.3128
236,6,16.8082,-28.3355
236,7,16.8628,-28.11
236,8,16.6439,-28.3845
236,9,16.9012,-28.1541
237,0,16.7281,-28.4424
237,1,16.8494,-28.2997
237,2,16.7721,-28.4144
237,3,16.9073,-28.3239
237,4,16.6887,-28.3661
237,5,16.7735,-28.0805
237,6,16.687,-28.3839
237,7,16.6332,-28.4544
237,8,16.774,-28.4557
237,9,16.8446,-28.6517
238,0,16.7554,-28.2701
238,1,16.7647,-28.1757
238,2,16.7309,-28.5091
238,3,16.6934,-28.4419
238,4,16.6864,-28.3248
238,5,16.7854,-28.4259
238,6,16.805,-28.3649
238,7,16.6282,-28.3714
238,8,16.6079,-28.4067
238,9,16.6359,-28.343
239,0,16.8067,-28.4033
239,1,16.6807,-28.4636
239,2,16.7848,-28.4521
239,3,16.7101,-28.3773
239,4,16.7035,-28.4419
239,5,16.5034,-28.1465
239,6,16.6389,-28.4832
239,7,16.6554,-28.2205
239,8,16.7978,-28.3556
239,9,16.7429,-28.4931
240,0,16.6041,-28.17
240,1,16.7605,-28.2485
240,2,16.7623,-28.3361
240,3,16.7516,-28.0939
240,4,16.8726,-28.2267
240,5,16.6471,-28.3906
240,6,16.71,-28.1705
240,7,16.785,-28.3806
240,8,16.7294,-28.2527
240,9,16.8202,-28.4281
241,0,16.8493,-28.4162
241,1,16.749,-28.0942
241,2,16.6985,-28.2694
241,3,16.7941,-28.3813
241,4,16.8014,-28.1824
241,5,16.6993,-28.4186
241,6,16.8825,-28.1475
241,7,16.8452,-28.2566
241,8,16.7169,-28.1524
241,9,16.7696,-28.3994
242,0,16.7499,-28.1711
242,1,16.7371,-28.456
242,2,16.856,-28.2742
242,3,16.8149,-28.1545
242,4,16.8153,-28.2776
242,5,16.7444,-28.0547
242,6,16.7585,-28.2428
242,7,16.7852,-28.4519
242,8,16.744,-28.2195
242,9,16.8467,-28.2948
243,0,16.7763,-28.3238
243,1,17.0068,-28.4608
243,2,16.8781,-28.0616
243,3,16.916,-28.1796
243,4,16.8231,-28.0506
243,5,16.9363,-28.4191
243,6,16.9565,-28.2076
243,7,16.7825,-28.2076
243,8,17.0103,-28.1877
243,9,16.9185,-28.3326
244,0,16.9071,-28.1602
244,1,17.0947,-28.5308
244,2,16.8624,-28.0455
244,3,16.9124,-28.2502
244,4,16.8973,-28.22
244,5,16.8721,-28.3188
244,6,16.9232,-28.1754
244,7,17.1102,-28.16
244,8,16.8579,-28.2378
244,9,17.0782,-28.3659
245,0,16.9844,-28.1807
245,1,16.9112,-28.2078
245,2,17.1681,-28.4393
245,3,17.0959,-28.2332
245,4,16.9932,-28.079
245,5,16.9144,-28.1464
245,6,17.1997,-28.3191
245,7,16.9593,-28.2135
245,8,17.1141,-28.0539
245,9,17.1447,-28.0686
246,0,17.1774,-28.3797
246,1,17.0023,-28.1612
246,2,17.0687,-28.2255
246,3,17.0232,-28.1741
246,4,17.1994,-28.2926
246,5,17.2512,-28.214
246,6,17.2148,-28.2186
246,7,17.1888,-28.0199
246,8,17.1812,-28.2623
246,9,17.2335,-28.2246
247,0,17.1941,-28.1361
247,1,17.2742,-28.0801
247,2,17.3246,-28.1973
247,3,17.3288,-28.2683
247,4,17.1937,-28.1092
247,5,17.35,-28.4622
247,6,17.386,-28.2466
247,7,17.2268,-28.2674
247,8,17.3245,-28.1516
247,9,17.4426,-27.9207
248,0,17.3613,-28.1705
248,1,17.4385,-28.2237
248,2,17.3359,-28.0668
248,3,17.4509,-28.2546
248,4,17.4993,-28.4007
248,5,17.4386,-28.2365
248,6,17.438,-27.9803
248,7,17.4842,-28.181
248,8,17.5813,-28.2332
248,9,17.4988,-28.2242
249,0,17.4904,-28.1513
249,1,17.5305,-28.0449
249,2,17.5742,-28.2521
249,3,17.46,-28.2296
249,4,17.5757,-28.4317
249,5,17.5674,-28.4191
249,6,17.6038,-28.2689
249,7,17.7798,-28.2872
249,8,17.5784,-28.121
249,9,17.56,-28.0433
250,0,17.6497,-28.1254
250,1,17.7483,-28.2139
250,2,17.6919,-28.1458
250,3,17.7832,-28.2072
250,4,17.7119,-28.2511
250,5,17.7599,-28.3109
250,6,17.9084,-28.3637
250,7,17.7161,-28.1009
250,8,17.8628,-28.1322
250,9,17.81,-28.0237
251,0,17.6917,-28.1972
251,1,17.7958,-28.2211
251,2,17.707,-28.1281
251,3,17.7284,-28.2292
251,4,17.6614,-28.3403
251,5,17.8647,-28.1863
251,6,17.7878,-28.2751
251,7,17.8991,-28.0908
251,8,17.919,-28.3266
251,9,17.9326,-28.1898
252,0,17.8383,-28.0795
252,1,17.8283,-27.9382
252,2,17.8256,-28.1691
252,3,17.9152,-28.289
252,4,17.754,-28.2897
252,5,17.9989,-28.2293
252,6,17.862,-28.0489
252,7,17.988,-28.109
252,8,18.0496,-28.2346
252,9,17.8858,-28.1162
253,0,17.825,-28.1988
253,1,18.0477,-28.0818
253,2,18.054,-28.1567
253,3,18.0452,-28.0881
253,4,18.0041,-28.1681
253,5,18.1124,-28.0773
253,6,18.1145,-28.2933
253,7,17.9091,-28.1781
253,8,17.9419,-28.0626
253,9,18.0609,-28.1431
254,0,18.0452,-28.2788
254,1,18.0727,-28.2687
254,2,17.9595,-28.1407
254,3,18.0466,-28.1425
254,4,18.0598,-28.0769
254,5,18.1302,-27.9026
254,6,17.9585,-28.2343
254,7,18.0595,-28.1408
254,8,18.2138,-28.0938
254,9,18.126,-28.3003
255,0,18.0725,-28.069
255,1,18.2486,-28.1
255,2,18.0522,-28.0506
255,3,18.2987,-28.1704
255,4,18.1009,-28.0527
255,5,18.1633,-28.0455
255,6,18.2839,-28.1231
255,7,18.1509,-28.0629
255,8,18.1593,-28.1129
255,9,18.3989,-28.0276
256,0,18.1889,-28.2066
256,1,18.2418,-28.1773
256,2,18.3716,-27.9558
256,3,18.3216,-27.8753
256,4,18.2575,-28.1347
256,5,18.5112,-27.9931
256,6,18.3528,-28.1225
256,7,18.3206,-27.8285
256,8,18.4932,-28.1285
256,9,18.3205,-27.9594
257,0,18.4227,-28.1152
257,1,18.4182,-27.9778
257,2,18.4144,-27.9222
257,3,18.5106,-28.1319
257,4,18.4957,-27.9126
257,5,18.5922,-27.9818
257,6,18.67,-27.942
257,7,18.4663,-28.0722
257,8,18.4862,-27.7136
257,9,18.5168,-27.8646
258,0,18.6386,-27.9831
258,1,18.6037,-28.0125
258,2,18.5429,-28.0232
258,3,18.557,-27.92
258,4,18.6851,-27.8248
258,5,18.6262,-27.8174
258,6,18.4829,-27.9884
258,7,18.6558,-28.0541
258,8,18.5959,-27.7885
258,9,18.6513,-28.0143
259,0,18.6401,-27.9661
259,1,18.6088,-27.7914
259,2,18.4759,-28.011
259,3,18.7008,-27.9308
259,4,18.5219,-28.1031
259,5,18.5796,-27.928
259,6,18.7219,-28.0636
259,7,18.6345,-27.8169
259,8,18.7201,-27.9233
259,9,18.6572,-27.9824
260,0,18.5591,-27.9528
260,1,18.6292,-27.8153
260,2,18.7041,-28.2018
260,3,18.5013,-27.8467
260,4,18.6192,-27.9538
260,5,18.6948,-27.8815
260,6,18.5528,-28.1729
260,7,18.614,-27.7933
260,8,18.5641,-27.657
260,9,18.6332,-28.0396
261,0,18.6059,-27.8211
261,1,18.6406,-27.8807
261,2,18.4897,-28.0866
261,3,18.5864,-27.8049
261,4,18.7254,-27.989
261,5,18.6186,-27.7499
261,6,18.4555,-27.7073
261,7,18.6011,-27.7632
261,8,18.6685,-28.0059
261,9,18.6751,-28.0478
262,0,18.495,-27.9983
262,1,18.7791,-27.7668
262,2,18.6298,-27.8327
262,3,18.6404,-27.838
262,4,18.5867,-27.8046
262,5,18.4676,-27.8868
262,6,18.6029,-27.9412
262,7,18.701,-27.5844
262,8,18.7094,-27.7644
262,9,18.4697,-27.9772
263,0,18.6758,-27.9383
263,1,18.6626,-27.9155
263,2,18.684,-27.533
263,3,18.5631,-27.8894
263,4,18.7566,-27.6035
263,5,18.3989,-27.752
263,6,18.6389,-28.0035
263,7,18.6544,-27.8476
263,8,18.6695,-27.7267
263,9,18.6967,-27.8343
264,0,18.6224,-27.7218
264,1,18.8004,-27.9683
264,2,18.5689,-27.685
264,3,18.804,-27.8618
264,4,18.6322,-27.62
264,5,18.8291,-27.6592
264,6,18.7986,-27.6585
264,7,18.7393,-27.8517
264,8,18.8317,-27.6637
264,9,18.6777,-27.6539
265,0,18.5054,-27.7499
265,1,18.596,-27.7123
265,2,19.0173,-27.7229
265,3,18.5862,-27.6882
265,4,18.7138,-27.4981
265,5,18.6578,-27.8702
265,6,18.7935,-27.7291
265,7,18.7536,-27.7772
265,8,18.793,-27.5955
265,9,18.6673,-27.6874
266,0,18.7278,-27.621
266,1,18.763,-27.6725
266,2,18.7709,-27.7176
266,3,18.8637,-27.6481
266,4,18.911,-27.664
266,5,18.6684,-27.7966
266,6,18.7974,-27.5417
266,7,18.8322,-27.6261
266,8,18.8321,-27.4087
266,9,18.7631,-27.6961
267,0,18.719,-27.5116
267,1,18.8944,-27.5641
267,2,18.7629,-27.605
267,3,18.8151,-27.6167
267,4,18.8378,-27.5249
267,5,18.6251,-27.7064
267,6,18.7887,-27.6753
267,7,18.699,-27.3602
267,8,18.7777,-27.5707
267,9,18.6496,-27.5005
268,0,18.839,-27.5428
268,1,18.895,-27.5483
268,2,18.7501,-27.6304
268,3,18.7849,-27.5863
268,4,18.7335,-27.7179
268,5,18.7858,-27.661
268,6,18.7922,-27.5573
268,7,18.7546,-27.5827
268,8,18.7822,-27.4308
268,9,18.7025,-27.4656
269,0,18.769,-27.5141
269,1,18.9437,-27.6698
269,2,18.6519,-27.572
269,3,18.7481,-27.5232
269,4,18.7438,-27.6675
269,5,18.6754,-27.5289
269,6,18.7845,-27.6201
269,7,18.8194,-27.5786
269,8,18.8255,-27.5616
269,9,18.7284,-27.6546
270,0,18.8519,-27.5297
270,1,18.7184,-27.4146
270,2,18.7411,-27.4127
270,3,18.7017,-27.4771
270,4,18.953,-27.4614
270,5,18.8681,-27.7709
270,6,18.7003,-27.5664
270,7,18.8607,-27.4936
270,8,18.8779,-27.4929
270,9,18.7716,-27.4522
271,0,18.7239,-27.5622
271,1,18.7326,-27.4651
271,2,18.7857,-27.331
271,3,18.6568,-27.4737
271,4,18.8296,-27.378
271,5,18.669,-27.5546
271,6,18.8427,-27.7729
271,7,18.8053,-27.5667
271,8,18.8739,-27.5653
271,9,18.8164,-27.2483
272,0,18.7496,-27.624
272,1,19.0354,-27.572
272,2,18.7559,-27.6122
272,3,18.8894,-27.5911
272,4,18.8906,-27.4944
272,5,18.9235,-27.4675
272,6,18.801,-27.5863
272,7,18.835,-27.5875
272,8,18.7329,-27.2771
272,9,18.7643,-27.5814
273,0,18.7537,-27.4407
273,1,18.9016,-27.5213
273,2,18.8218,-27.3212
273,3,18.717,-27.6222
273,4,18.8009,-27.2101
273,5,18.8215,-27.7254
273,6,18.8852,-27.6777
273,7,18.8312,-27.4164
273,8,18.8067,-27.5485
273,9,18.8638,-27.4369
274,0,18.7419,-27.4928
274,1,18.9423,-27.4948
274,2,18.6708,-27.7229
274,3,18.7866,-27.4725
274,4,18.7287,-27.5467
274,5,18.7008,-27.6199
274,6,18.7042,-27.3892
274,7,18.6676,-27.4209
274,8,18.7961,-27.5467
274,9,18.6444,-27.4379
275,0,18.7501,-27.5204
275,1,18.8971,-27.5881
275,2,18.8225,-27.5448
275,3,18.6774,-27.3798
275,4,18.6929,-27.5597
275,5,18.6976,-27.2527
275,6,18.6913,-27.3449
275,7,18.7381,-27.3988
275,8,18.6959,-27.4944
275,9,18.8572,-27.4865
276,0,18.7124,-27.4467
276,1,18.6469,-27.5266
276,2,18.8136,-27.3982
276,3,18.6509,-27.3844
276,4,18.7384,-27.5733
276,5,18.7451,-27.206
276,6,18.7731,-27.5284
276,7,18.7708,-27.4952
276,8,18.6709,-27.4433
276,9,18.7308,-27.3661
277,0,18.7419,-27.4778
277,1,18.7602,-27.2796
277,2,18.6894,-27.366
277,3,18.9334,-27.1316
277,4,18.7197,-27.567
277,5,18.7748,-27.409
277,6,18.7914,-27.4857
277,7,18.8336,-27.4428
277,8,18.7257,-27.4795
277,9,18.8241,-27.1787
278,0,18.7393,-27.1008
278,1,18.6995,-27.2165
278,2,18.7807,-27.3013
278,3,18.6626,-27.2191
278,4,18.8262,-27.0727
278,5,18.8354,-27.5786
278,6,18.7478,-27.1168
278,7,18.7089,-27.1574
278,8,18.6391,-27.2692
278,9,18.69,-27.2996
279,0,18.8061,-27.155
279,1,18.6503,-27.3365
279,2,18.6907,-27.2727
279,3,18.7171,-27.1243
279,4,18.8503,-27.3012
279,5,18.7108,-27.3917
279,6,18.7538,-27.0439
279,7,18.7029,-27.2733
279,8,18.6159,-27.2867
279,9,18.7226,-27.1394
280,0,18.8192,-27.1257
280,1,18.7477,-27.206
280,2,18.6854,-27.114
280,3,18.8213,-27.2178
280,4,18.7016,-27.2037
280,5,18.849,-27.416
280,6,18.8524,-27.0921
280,7,18.6737,-27.0895
280,8,18.7247,-27.0703
280,9,18.8775,-27.1288
281,0,18.6353,-27.0984
281,1,18.8235,-27.0711
281,2,18.7427,-27.2933
281,3,18.7459,-27.061
281,4,18.8071,-27.3286
281,5,18.8153,-27.2775
281,6,18.7625,-27.1974
281,7,18.888,-27.1297
281,8,18.7712,-27.0866
281,9,18.711,-27.1065
282,0,18.7031,-27.3152
282,1,18.916,-27.218
282,2,18.7962,-27.3486
282,3,18.7655,-27.0531
282,4,18.7307,-27.0431
282,5,18.6297,-27.0314
282,6,18.6938,-27.2781
282,7,18.8435,-27.0373
282,8,18.7927,-27.141
282,9,18.6374,-26.9632
283,0,18.7751,-27.1022
283,1,18.8016,-26.872
283,2,18.7055,-27.0443
283,3,18.7424,-27.1195
283,4,18.7881,-27.146
283,5,18.7621,-27.0058
283,6,18.6102,-27.0583
283,7,18.6783,-27.0718
283,8,18.6536,-27.2377
283,9,18.7017,-27.1311
284,0,18.795,-27.2168
284,1,18.8771,-27.2963
284,2,18.6622,-27.0861
284,3,18.6776,-26.966
284,4,18.7925,-27.1517
284,5,18.5954,-26.9087
284,6,18.634,-26.9915
284,7,18.6981,-26.9492
284,8,18.6521,-27.0316
284,9,18.6888,-27.0648
285,0,18.7919,-27.15
285,1,18.8048,-26.9637
285,2,18.7196,-27.0484
285,3,18.8482,-26.8655
285,4,18.6703,-26.8368
285,5,18.6972,-26.8861
285,6,18.5701,-26.7473
285,7,18.6421,-26.9896
285,8,18.7839,-26.9382
285,9,18.695,-26.8984
286,0,18.8038,-26.7361
286,1,18.5596,-26.8783
286,2,18.7158,-27.1351
286,3,18.7137,-26.9591
286,4,18.6826,-26.9367
286,5,18.7223,-26.8484
286,6,18.7987,-26.9293
286,7,18.7081,-26.976
286,8,18.692,-26.8144
286,9,18.7169,-26.9753
287,0,18.8847,-26.8361
287,1,18.6927,-26.8561
287,2,18.7036,-26.9423
287,3,18.79,-27.0926
287,4,18.7261,-26.8498
287,5,18.7757,-26.93
287,6,18.8248,-26.8383
287,7,18.7354,-26.8062
287,8,18.7352,-26.8765
287,9,18.7828,-26.9381
288,0,18.6931,-26.9955
288,1,18.6695,-26.8693
288,2,18.6764,-26.8271
288,3,18.8606,-26.7215
288,4,18.7698,-26.8177
288,5,18.8775,-27.0339
288,6,18.8731,-26.8488
288,7,18.8187,-26.8154
288,8,18.8029,-26.7066
288,9,18.7806,-26.5245
289,0,18.7583,-26.8663
289,1,18.8518,-26.6121
289,2,18.8868,-26.9131
289,3,18.7995,-26.9178
289,4,18.8502,-26.536
289,5,18.7286,-26.5243
289,6,19.0555,-26.8449
289,7,18.8003,-26.8515
289,8,18.8853,-26.8712
289,9,18.8536,-26.7394
290,0,18.8821,-26.6509
290,1,18.9009,-27.0792
290,2,18.7358,-26.7571
290,3,18.984,-26.7735
290,4,18.9113,-26.9869
290,5,18.8739,-26.4662
290,6,18.8022,-26.5017
290,7,18.8581,-26.6008
290,8,18.7976,-26.5906
290,9,18.9492,-26.7671
291,0,19.0982,-26.944
291,1,19.0288,-26.6058
291,2,18.9035,-26.8941
291,3,18.8002,-26.4363
291,4,19.0158,-26.7868
291,5,19.0928,-26.4096
291,6,19.0607,-26.7596
291,7,18.9479,-26.5323
291,8,18.9633,-26.6363
291,9,18.9659,-26.7261
292,0,18.8872,-26.5363
292,1,19.008,-26.7536
292,2,18.8538,-26.3893
292,3,19.0554,-26.6873
292,4,18.9783,-26.687
292,5,18.8882,-26.7397
292,6,19.0936,-26.7328
292,7,18.9938,-26.6111
292,8,19.1444,-26.6704
292,9,19.2076,-26.5932
293,0,19.1153,-26.8348
293,1,19.2162,-26.626
293,2,19.0511,-26.648
293,3,19.1054,-26.7526
293,4,19.0552,-26.6026
293,5,19.2433,-26.4442
293,6,19.0074,-26.5503
293,7,19.2538,-26.6459
293,8,19.15,-26.6972
293,9,19.1303,-26.8148
294,0,19.1267,-26.6864
294,1,19.1712,-26.6141
294,2,19.2342,-26.6386
294,3,19.2816,-26.6403
294,4,19.0657,-26.6585
294,5,18.9907,-26.5417
294,6,19.2545,-26.6886
294,7,19.1495,-26.4802
294,8,19.2096,-26.5861
294,9,19.2253,-26.6849
295,0,19.3064,-26.7429
295,1,19.3122,-27.0361
295,2,19.1772,-26.7554
295,3,19.1897,-26.698
295,4,19.1763,-26.5369
295,5,19.0921,-26.5668
295,6,19.257,-26.7078
295,7,19.257,-26.6035
295,8,19.3038,-26.9614
295,9,19.227,-26.5898
296,0,19.2679,-26.8177
296,1,19.3803,-26.8757
296,2,19.193,-26.723
296,3,19.274,-26.5791
296,4,19.1706,-26.836
296,5,19.2214,-26.4722
296,6,19.2747,-26.8298
296,7,19.1288,-26.483
296,8,19.1361,-26.5999
296,9,19.2648,-26.7008
297,0,19.3691,-26.8188
297,1,19.1831,-26.7594
297,2,19.232,-26.5447
