Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
89,1,15.2451,-83.5186
89,2,15.2997,-83.153
89,3,15.3236,-83.3474
89,4,15.335,-83.114
89,5,15.3506,-83.4692
89,6,15.2493,-83.1277
89,7,15.3296,-83.1814
89,8,15.3427,-83.4176
89,9,15.2722,-83.3112
90,0,15.3597,-83.2207
90,1,15.3003,-83.2093
90,2,15.2966,-83.2496
90,3,15.3357,-83.2931
90,4,15.2614,-83.2568
90,5,15.396,-83.2034
90,6,15.3328,-83.2423
90,7,15.3789,-83.0799
90,8,15.3598,-83.241
90,9,15.2532,-83.1313
91,0,15.3538,-83.2729
91,1,15.4557,-83.2512
91,2,15.3319,-83.3176
91,3,15.3064,-83.0963
91,4,15.3351,-83.2334
91,5,15.3026,-83.2474
91,6,15.3296,-83.3589
91,7,15.3244,-83.2919
91,8,15.3491,-83.2891
91,9,15.3162,-83.2784
92,0,15.4234,-83.4194
92,1,15.3389,-83.2594
92,2,15.3181,-83.2738
92,3,15.4383,-83.2631
92,4,15.3695,-83.3753
92,5,15.3458,-83.1805
92,6,15.4637,-83.3603
92,7,15.3093,-83.3776
92,8,15.3945,-83.266
92,9,15.2886,-83.1375
93,0,15.4775,-83.4685
93,1,15.3357,-83.3626
93,2,15.3523,-83.2398
93,3,15.4037,-83.2766
93,4,15.3395,-83.3557
93,5,15.4332,-83.2328
93,6,15.4061,-83.4316
93,7,15.3238,-83.3576
